isIPInURL,isLongURL,isTinyURL,isAlphaNumericURL,isRedirectingURL,isHypenURL,isMultiDomainURL,isFaviconDomainUnidentical,isIllegalHttpsURL,isImgFromDifferentDomain,isAnchorFromDifferentDomain,isScLnkFromDifferentDomain,isFormActionInvalid,isMailToAvailable,isStatusBarTampered,isIframePresent,Target
1,-1,1,1,1,-1,0,1,1,-1,0,1,-1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,-1,1,-1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,-1,-1,1,1,-1
1,-1,1,-1,1,-1,0,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,1,0,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,0,0,-1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,0,-1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,0,1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,0,-1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,1,1,1,1,-1,0,1,1,1,0,0,1,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,1,1,-1
-1,-1,-1,1,-1,1,1,1,-1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,0,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,1,1
-1,1,-1,1,-1,-1,0,1,-1,1,-1,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,-1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1
-1,1,-1,1,-1,-1,0,1,-1,1,0,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,0,1,1,-1,1,0,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1
1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1
1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,-1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,-1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,-1
-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,-1
1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,-1,-1,-1,-1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,1,-1,1,-1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,1,1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,-1,0,-1,-1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,-1,0,-1,1,1,1,-1
1,1,1,1,1,-1,0,1,1,1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,-1,1,0,-1,-1,1,-1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,-1,1,0,-1,-1,1,-1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,-1,1,-1,0,1,1,1,-1,0,-1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1,1,-1,1
1,1,1,1,1,-1,0,1,1,1,0,0,1,1,1,1,1
1,1,1,1,1,-1,0,1,1,1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,-1,1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
-1,1,-1,1,-1,-1,1,1,-1,1,0,0,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,1,-1,1,1,1,1
1,1,1,1,1,-1,0,1,1,1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,0,-1,1,1,1,-1
1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,0,1,-1,1,0,1,-1,1,1,1,1
1,1,1,-1,1,-1,-1,1,1,1,0,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,0,1,-1,-1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,0,0,-1,1,1,1,1
-1,1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,-1,-1,-1,-1,-1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
-1,-1,-1,1,-1,1,1,1,-1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,-1,-1,-1,-1,1,1
1,-1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,1,1,1
1,1,1,1,1,-1,0,1,1,1,0,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1
1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,1,1,1,1,-1,0,1,1,1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,-1
1,-1,1,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,-1,-1,1,-1,-1
1,1,1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,-1,0,-1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,-1
-1,1,-1,1,-1,-1,-1,1,-1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,-1,0,-1,-1,1,1,-1
1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,1,-1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,1
1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1
1,1,1,-1,1,-1,0,1,1,-1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1
1,-1,1,1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,1,1
1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,1
-1,-1,-1,1,-1,1,-1,1,-1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,0,-1,-1,1,-1,1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,1,1
-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1
1,1,1,1,1,-1,0,1,1,1,0,-1,1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,0,0,-1,-1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1
1,-1,1,1,1,1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,0,1,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,0,1,-1,-1,1,-1,1
1,-1,1,1,1,-1,1,-1,1,1,0,-1,-1,-1,1,-1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,0,-1,-1,1,1,1,1
1,1,1,-1,1,-1,1,1,1,-1,0,1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,0,-1,1,1,1,1
1,1,1,-1,1,-1,0,1,1,1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1
-1,-1,-1,1,-1,-1,-1,1,-1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,-1,1,-1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,-1,-1,1,1,1,1
1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1
-1,-1,-1,1,-1,1,1,1,-1,1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,-1,0,-1,-1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,0,1,-1,1,1,-1
1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,0,-1,-1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,0,-1,1,1,1,1
-1,-1,-1,1,-1,1,0,1,-1,1,1,0,-1,1,1,1,1
1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1
-1,1,-1,1,-1,-1,0,1,-1,-1,-1,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,-1,-1,-1,1,-1,1
1,-1,1,1,1,-1,0,1,1,-1,1,0,-1,1,1,1,1
1,1,1,1,1,-1,-1,1,1,-1,-1,0,1,1,1,1,-1
-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
-1,-1,-1,1,-1,-1,0,1,-1,-1,1,0,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,1,1,1,1,-1,-1,1,1,-1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,0,0,-1,1,1,1,-1
-1,1,-1,1,-1,-1,0,1,-1,1,-1,0,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,0,1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,0,0,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,-1,0,-1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,0,1,-1,1,1,-1
1,1,1,1,1,-1,0,-1,1,-1,-1,0,1,-1,1,1,-1
1,-1,1,1,1,-1,0,1,1,1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1
1,-1,1,1,1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1,1,1,1
1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1
1,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,-1,-1,-1,1,1,-1
1,-1,1,1,1,1,0,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1
1,-1,1,1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1
1,-1,1,1,1,-1,1,-1,1,1,0,-1,-1,-1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,1,0,1,-1,1,1,1
1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,0,-1,1,1,1,1
1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,-1,-1,0,-1,-1,1,1,-1
1,-1,1,1,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,0,1,-1,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,-1,-1,1,-1,-1,1,1,-1
-1,-1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,1,-1,-1,1,-1,-1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,-1
1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,1,1,1
1,-1,1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,-1
1,1,1,-1,1,-1,-1,1,1,1,-1,0,1,1,1,1,-1
1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1
